order,ctryname,year,aclpcode,cowcode,cowcode2,qogctycode,qogctylett,qogctyyear,ccdcodelet,ccdcodenum,aclpyear,cowcode2year,cowcodeyear,chgterr,ychgterr,flagc_cowcode2,flage_cowcode2,entryy,exity,cid,wdicode,imf_code,politycode,bankscode,dpicode,uncode,un_region,un_region_name,un_continent,un_continent_name,aclp_region,bornyear,endyear,dupcow,dupwdi,dupun,dupdpi,dupimf,dupbanks,exselec,legselec,closed,dejure,defacto,defacto2,lparty,incumb,type2,collect,nheads,nmil,nhead,npost,ndate,eheads,ageeh,emil,royal,headdiff,ehead,epost,edate,tenure08,comm,ecens08,edeath,flageh,democracy,assconfid,poppreselec,regime,tt,ttd,tta,flagc,flagdem,flagreg,agedem,agereg,stra
1460,Central African Republic,1994,9,482,482,140,CAF,1401994,CAF,29,91994,4821994,4821994,0,0,0,0,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0,Jean-Luc Mandaba,prime minister,,0,2,0,0,0,Jean-Luc Mandaba,prime minister,,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,2,2,0
1461,Central African Republic,1995,9,482,482,140,CAF,1401995,CAF,29,91995,4821995,4821995,0,0,0,0,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,1,0,Gabriel Koyambounou,prime minister,4.12.95,1,1,0,0,0,Gabriel Koyambounou,prime minister,4.12.95,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,3,3,0
1462,Central African Republic,1996,9,482,482,140,CAF,1401996,CAF,29,91996,4821996,4821996,0,0,0,0,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,1,0,Jean-Paul Ngoupande,prime minister,6.06.96,1,1,0,0,0,Jean-Paul Ngoupande,prime minister,6.06.96,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,4,4,0
1463,Central African Republic,1997,9,482,482,140,CAF,1401997,CAF,29,91997,4821997,4821997,0,0,0,0,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,1,0,Michel Gbezera-Bria,prime minister,1.30.97,1,1,0,0,0,Michel Gbezera-Bria,prime minister,1.30.97,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,5,5,0
1464,Central African Republic,1998,9,482,482,140,CAF,1401998,CAF,29,91998,4821998,4821998,0,0,0,0,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0,Michel Gbezera-Bria,prime minister,,0,2,0,0,0,Michel Gbezera-Bria,prime minister,,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,6,6,0
1465,Central African Republic,1999,9,482,482,140,CAF,1401999,CAF,29,91999,4821999,4821999,0,0,0,0,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,1,0,Anicet Georges Dologuele,prime minister,2.01.99,1,1,0,0,0,Anicet Georges Dologuele,prime minister,2.01.99,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,7,7,0
1466,Central African Republic,2000,9,482,482,140,CAF,1402000,CAF,29,92000,4822000,4822000,0,0,0,0,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0,Anicet Georges Dologuele,prime minister,,0,2,0,0,0,Anicet Georges Dologuele,prime minister,,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,8,8,0
1467,Central African Republic,2001,9,482,482,140,CAF,1402001,CAF,29,92001,4822001,4822001,0,0,0,0,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,1,0,Martin Ziguele,prime minister,4.01.01,1,1,0,0,0,Martin Ziguele,prime minister,4.01.01,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,9,9,0
1468,Central African Republic,2002,9,482,482,140,CAF,1402002,CAF,29,92002,4822002,4822002,0,0,0,0,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0,Martin Ziguele,prime minister,,0,2,0,0,0,Martin Ziguele,prime minister,,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,10,10,0
1469,Central African Republic,2003,9,482,482,140,CAF,1402003,CAF,29,92003,4822003,4822003,0,0,0,0,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,1,1,François Bozizé ,president,3.15.03,1,1,1,0,0,François Bozizé ,president,3.15.03,6,0,1,1,1,0,0,0,4,1,0,1,0,1,1,1,1,1
1470,Central African Republic,2004,9,482,482,140,CAF,1402004,CAF,29,92004,4822004,4822004,0,0,0,0,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,1,François Bozizé ,president,,0,2,1,0,0,François Bozizé ,president,,6,0,1,1,0,0,0,0,4,0,0,0,0,0,0,2,2,1
1471,Central African Republic,2005,9,482,482,140,CAF,1402005,CAF,29,92005,4822005,4822005,0,0,0,0,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,1,François Bozizé ,president,,0,3,1,0,0,François Bozizé ,president,,6,0,1,1,0,0,0,0,4,0,0,0,0,0,0,3,3,1
1472,Central African Republic,2006,9,482,482,140,CAF,1402006,CAF,29,92006,4822006,4822006,0,0,0,0,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,1,François Bozizé ,president,,0,4,1,0,0,François Bozizé ,president,,6,0,1,1,0,0,0,0,4,0,0,0,0,0,0,4,4,1
1473,Central African Republic,2007,9,482,482,140,CAF,1402007,CAF,29,92007,4822007,4822007,0,0,0,0,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,1,François Bozizé ,president,,0,5,1,0,0,François Bozizé ,president,,6,0,1,1,0,0,0,0,4,0,0,0,0,0,0,5,5,1
1474,Central African Republic,2008,9,482,482,140,CAF,1402008,CAF,29,92008,4822008,4822008,0,0,0,1,1960,2008,482,CAF,626,482,190,CAF,140,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,1,François Bozizé ,president,,0,6,1,0,0,François Bozizé ,president,,6,0,0,1,0,0,0,0,4,0,0,0,0,0,0,6,6,1
1475,Chad,1960,10,483,483,148,TCD,1481960,TCD,168,101960,4831960,4831960,0,0,1,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,Ngarta Tombolbaye,president,3.00.59,0,2,0,0,0,Ngarta Tombolbaye,president,3.00.59,16,0,1,1,1,0,0,0,3,0,0,0,1,1,1,1,1,0
1476,Chad,1961,10,483,483,148,TCD,1481961,TCD,168,101961,4831961,4831961,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,Ngarta Tombolbaye,president,,0,3,0,0,0,Ngarta Tombolbaye,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,2,2,0
1477,Chad,1962,10,483,483,148,TCD,1481962,TCD,168,101962,4831962,4831962,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,2,2,2,1,1,1,1,0,0,0,0,0,Ngarta Tombolbaye,president,,0,4,0,0,0,Ngarta Tombolbaye,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,3,3,0
1478,Chad,1963,10,483,483,148,TCD,1481963,TCD,168,101963,4831963,4831963,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,2,2,2,1,1,1,1,0,0,0,0,0,Ngarta Tombolbaye,president,,0,5,0,0,0,Ngarta Tombolbaye,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,4,4,0
1479,Chad,1964,10,483,483,148,TCD,1481964,TCD,168,101964,4831964,4831964,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,2,2,2,1,1,1,1,0,0,0,0,0,Ngarta Tombolbaye,president,,0,6,0,0,0,Ngarta Tombolbaye,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,5,5,0
1480,Chad,1965,10,483,483,148,TCD,1481965,TCD,168,101965,4831965,4831965,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,2,2,2,1,1,1,1,0,0,0,0,0,Ngarta Tombolbaye,president,,0,7,0,0,0,Ngarta Tombolbaye,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,6,6,0
1481,Chad,1966,10,483,483,148,TCD,1481966,TCD,168,101966,4831966,4831966,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,2,2,2,1,1,1,1,0,0,0,0,0,Ngarta Tombolbaye,president,,0,8,0,0,0,Ngarta Tombolbaye,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,7,7,0
1482,Chad,1967,10,483,483,148,TCD,1481967,TCD,168,101967,4831967,4831967,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,2,2,2,1,1,1,1,0,0,0,0,0,Ngarta Tombolbaye,president,,0,9,0,0,0,Ngarta Tombolbaye,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,8,8,0
1483,Chad,1968,10,483,483,148,TCD,1481968,TCD,168,101968,4831968,4831968,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,2,2,2,1,1,1,1,0,0,0,0,0,Ngarta Tombolbaye,president,,0,10,0,0,0,Ngarta Tombolbaye,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,9,9,0
1484,Chad,1969,10,483,483,148,TCD,1481969,TCD,168,101969,4831969,4831969,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,1,1,1,1,0,0,0,0,0,Ngarta Tombolbaye,president,,0,11,0,0,0,Ngarta Tombolbaye,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,10,10,0
1485,Chad,1970,10,483,483,148,TCD,1481970,TCD,168,101970,4831970,4831970,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,1,1,1,1,0,0,0,0,0,Ngarta Tombolbaye,president,,0,12,0,0,0,Ngarta Tombolbaye,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,11,11,0
1486,Chad,1971,10,483,483,148,TCD,1481971,TCD,168,101971,4831971,4831971,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,1,1,1,1,0,0,0,0,0,Ngarta Tombolbaye,president,,0,13,0,0,0,Ngarta Tombolbaye,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,12,12,0
1487,Chad,1972,10,483,483,148,TCD,1481972,TCD,168,101972,4831972,4831972,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,1,1,1,1,0,0,0,0,0,Ngarta Tombolbaye,president,,0,14,0,0,0,Ngarta Tombolbaye,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,13,13,0
1488,Chad,1973,10,483,483,148,TCD,1481973,TCD,168,101973,4831973,4831973,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,1,1,1,1,0,0,0,0,0,Ngarta Tombolbaye,president,,0,15,0,0,0,Ngarta Tombolbaye,president,,16,0,1,1,0,0,0,0,3,0,0,0,0,0,0,14,14,0
1489,Chad,1974,10,483,483,148,TCD,1481974,TCD,168,101974,4831974,4831974,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,1,1,1,1,0,0,0,0,0,Ngarta Tombolbaye,president,,0,16,0,0,0,Ngarta Tombolbaye,president,,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,15,0
1490,Chad,1975,10,483,483,148,TCD,1481975,TCD,168,101975,4831975,4831975,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,Felix Malloum,president/chairman of Higher Military Council,4.00.75,1,1,1,0,0,Felix Malloum,president/chairman of Higher Military Council,4.00.75,4,0,1,1,1,0,0,0,4,0,0,0,0,0,1,16,1,0
1491,Chad,1976,10,483,483,148,TCD,1481976,TCD,168,101976,4831976,4831976,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,Felix Malloum,president/chairman of Higher Military Council,,0,2,1,0,0,Felix Malloum,president/chairman of Higher Military Council,,4,0,1,1,0,0,0,0,4,0,0,0,0,0,0,17,2,0
1492,Chad,1977,10,483,483,148,TCD,1481977,TCD,168,101977,4831977,4831977,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,Felix Malloum,president/chairman of Higher Military Council,,0,3,1,0,0,Felix Malloum,president/chairman of Higher Military Council,,4,0,1,1,0,0,0,0,4,0,0,0,0,0,0,18,3,0
1493,Chad,1978,10,483,483,148,TCD,1481978,TCD,168,101978,4831978,4831978,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,Felix Malloum,president/chairman of Higher Military Council,,0,4,1,0,0,Felix Malloum,president/chairman of Higher Military Council,,4,0,1,1,0,0,0,0,4,0,0,0,0,0,0,19,4,0
1494,Chad,1979,10,483,483,148,TCD,1481979,TCD,168,101979,4831979,4831979,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,Goukouni Ouedei,"president/first chairman of Provisional Administrative Committee, then presdient of Transitional Government of National Unity",9.00.79,3,1,0,0,0,Goukouni Ouedei,"president/first chairman of Provisional Administrative Committee, then presdient of Transitional Government of National Unity",9.00.79,3,0,1,1,1,0,0,0,3,0,0,0,0,0,1,20,1,0
1495,Chad,1980,10,483,483,148,TCD,1481980,TCD,168,101980,4831980,4831980,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Goukouni Ouedei,"president/first chairman of Provisional Administrative Committee, then presdient of Transitional Government of National Unity",,0,2,0,0,0,Goukouni Ouedei,"president/first chairman of Provisional Administrative Committee, then presdient of Transitional Government of National Unity",,3,0,1,1,0,0,0,0,3,0,0,0,0,0,0,21,2,0
1496,Chad,1981,10,483,483,148,TCD,1481981,TCD,168,101981,4831981,4831981,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Goukouni Ouedei,"president/first chairman of Provisional Administrative Committee, then presdient of Transitional Government of National Unity",,0,3,0,0,0,Goukouni Ouedei,"president/first chairman of Provisional Administrative Committee, then presdient of Transitional Government of National Unity",,3,0,1,1,0,0,0,0,3,0,0,0,0,0,0,22,3,0
1497,Chad,1982,10,483,483,148,TCD,1481982,TCD,168,101982,4831982,4831982,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,Hissene Habre,president/chairman of Command Council of Armed Forces,6.00.82,1,1,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,6.00.82,8,0,1,1,1,0,0,0,3,0,0,0,0,0,0,23,4,0
1498,Chad,1983,10,483,483,148,TCD,1481983,TCD,168,101983,4831983,4831983,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,,0,2,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,,8,0,1,1,0,0,0,0,3,0,0,0,0,0,0,24,5,0
1499,Chad,1984,10,483,483,148,TCD,1481984,TCD,168,101984,4831984,4831984,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,,0,3,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,,8,0,1,1,0,0,0,0,3,0,0,0,0,0,0,25,6,0
1500,Chad,1985,10,483,483,148,TCD,1481985,TCD,168,101985,4831985,4831985,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,,0,4,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,,8,0,1,1,0,0,0,0,3,0,0,0,0,0,0,26,7,0
1501,Chad,1986,10,483,483,148,TCD,1481986,TCD,168,101986,4831986,4831986,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,,0,5,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,,8,0,1,1,0,0,0,0,3,0,0,0,0,0,0,27,8,0
1502,Chad,1987,10,483,483,148,TCD,1481987,TCD,168,101987,4831987,4831987,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,,0,6,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,,8,0,1,1,0,0,0,0,3,0,0,0,0,0,0,28,9,0
1503,Chad,1988,10,483,483,148,TCD,1481988,TCD,168,101988,4831988,4831988,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,,0,7,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,,8,0,1,1,0,0,0,0,3,0,0,0,0,0,0,29,10,0
1504,Chad,1989,10,483,483,148,TCD,1481989,TCD,168,101989,4831989,4831989,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,,0,8,0,0,0,Hissene Habre,president/chairman of Command Council of Armed Forces,,8,0,1,1,0,0,0,0,3,0,0,0,0,0,0,30,11,0
1505,Chad,1990,10,483,483,148,TCD,1481990,TCD,168,101990,4831990,4831990,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,1,1,Idriss Deby,president/president of Patriotic Salvation Movement,12.00.90,1,1,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,12.00.90,19,0,1,1,1,0,0,0,4,0,0,0,0,0,1,31,1,0
1506,Chad,1991,10,483,483,148,TCD,1481991,TCD,168,101991,4831991,4831991,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,2,1,1,0,0,0,0,0,1,Idriss Deby,president/president of Patriotic Salvation Movement,,0,2,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,32,2,0
1507,Chad,1992,10,483,483,148,TCD,1481992,TCD,168,101992,4831992,4831992,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,2,2,2,0,0,0,0,0,1,Idriss Deby,president/president of Patriotic Salvation Movement,,0,3,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,33,3,0
1508,Chad,1993,10,483,483,148,TCD,1481993,TCD,168,101993,4831993,4831993,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,2,2,2,0,0,0,0,0,1,Idriss Deby,president/president of Patriotic Salvation Movement,,0,4,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,34,4,0
1509,Chad,1994,10,483,483,148,TCD,1481994,TCD,168,101994,4831994,4831994,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,2,2,2,0,0,0,0,0,1,Idriss Deby,president/president of Patriotic Salvation Movement,,0,5,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,35,5,0
1510,Chad,1995,10,483,483,148,TCD,1481995,TCD,168,101995,4831995,4831995,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,3,0,0,2,2,2,0,0,0,0,0,1,Idriss Deby,president/president of Patriotic Salvation Movement,,0,6,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,36,6,0
1511,Chad,1996,10,483,483,148,TCD,1481996,TCD,168,101996,4831996,4831996,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,1,Idriss Deby,president/president of Patriotic Salvation Movement,,0,7,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,37,7,0
1512,Chad,1997,10,483,483,148,TCD,1481997,TCD,168,101997,4831997,4831997,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,1,Idriss Deby,president/president of Patriotic Salvation Movement,,0,8,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,38,8,0
1513,Chad,1998,10,483,483,148,TCD,1481998,TCD,168,101998,4831998,4831998,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,1,Idriss Deby,president/president of Patriotic Salvation Movement,,0,9,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,39,9,0
1514,Chad,1999,10,483,483,148,TCD,1481999,TCD,168,101999,4831999,4831999,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,1,Idriss Deby,president/president of Patriotic Salvation Movement,,0,10,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,40,10,0
1515,Chad,2000,10,483,483,148,TCD,1482000,TCD,168,102000,4832000,4832000,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,1,Idriss Deby,president/president of Patriotic Salvation Movement,,0,11,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,41,11,0
1516,Chad,2001,10,483,483,148,TCD,1482001,TCD,168,102001,4832001,4832001,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,1,Idriss Deby,president/president of Patriotic Salvation Movement,,0,12,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,42,12,0
1517,Chad,2002,10,483,483,148,TCD,1482002,TCD,168,102002,4832002,4832002,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,1,1,0,0,1,Idriss Deby,president/president of Patriotic Salvation Movement,,0,13,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,43,13,0
1518,Chad,2003,10,483,483,148,TCD,1482003,TCD,168,102003,4832003,4832003,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,1,1,0,0,1,Idriss Deby,president/president of Patriotic Salvation Movement,,0,14,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,44,14,0
1519,Chad,2004,10,483,483,148,TCD,1482004,TCD,168,102004,4832004,4832004,0,0,0,0,1960,2008,483,TCD,628,483,210,TCD,148,17,Middle Africa,2,Africa,1,1960,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,1,1,0,0,1,Idriss Deby,president/president of Patriotic Salvation Movement,,0,15,1,0,0,Idriss Deby,president/president of Patriotic Salvation Movement,,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,45,15,0
